,class,red,green,blue,lst,vod,ndbal,msr_re,cl_re,ndvi_re,evi,ndvi,lon,lat
132,0,109.0,93.0,80.0,28457.0,352.0,1.1878896,0.16493778,0.3950311,0.16493776,2.4318507,0.1840058,29.722871564733584,-2.0815614673535014
133,0,110.0,91.0,82.0,28457.0,352.0,1.1878896,0.16493778,0.3950311,0.16493776,2.8878152,0.19464543,29.722857770461523,-2.0816645648328205
134,0,95.0,87.0,71.0,28457.0,352.0,0.9047861,0.26873386,0.7349824,0.26873386,-16.172007,0.33946902,29.723180332485825,-2.0814797211853167
135,0,94.0,85.0,71.0,28457.0,352.0,0.9047861,0.26873386,0.7349824,0.26873386,7.7190924,0.32595408,29.72323926012628,-2.081445261240493
136,0,109.0,96.0,84.0,28457.0,352.0,0.97412604,0.20557494,0.5175439,0.20557491,4.163934,0.22622016,29.722879000433434,-2.083613241409774
137,0,106.0,95.0,88.0,28457.0,352.0,0.97412604,0.20557494,0.5175439,0.20557491,2.9638555,0.21716101,29.72291975196526,-2.0836241648532483
138,0,65.0,50.0,39.0,28457.0,352.0,0.91444296,0.2155158,0.54944587,0.2155158,2.9638555,0.21716101,29.722903932242584,-2.083668170630113
139,0,90.0,79.0,75.0,28457.0,352.0,0.91444296,0.2155158,0.54944587,0.2155158,2.9638555,0.21716101,29.722934758615065,-2.0836851082496266
140,0,109.0,90.0,81.0,28457.0,352.0,0.91444296,0.2155158,0.54944587,0.2155158,2.9638555,0.21716101,29.722900011670284,-2.0836991614941938
141,0,99.0,85.0,72.0,28457.0,352.0,0.97412604,0.20557494,0.5175439,0.20557491,17.573149,0.34775203,29.72278360532691,-2.0836004140520683
142,0,97.0,83.0,76.0,28457.0,352.0,0.8031179,0.28643054,0.80281055,0.28643054,17.573149,0.34775203,29.72275269732167,-2.0835364998500356
143,0,91.0,82.0,69.0,28457.0,352.0,1.018441,0.19519119,0.48506224,0.19519119,2.5561678,0.21284857,29.722666042361723,-2.083406714763375
144,0,79.0,75.0,66.0,28457.0,352.0,1.018441,0.19519119,0.48506224,0.19519119,3.8858697,0.2498253,29.72263409454347,-2.083315816247778
145,0,92.0,84.0,71.0,28457.0,352.0,1.0550126,0.17873602,0.43527055,0.17873602,6.618037,0.26369563,29.7226032235245,-2.0832728911589173
146,0,95.0,81.0,71.0,28457.0,352.0,0.98289394,0.20087558,0.5027392,0.20087557,30.367346,0.26411074,29.72294429896848,-2.083455206432987
147,0,94.0,80.0,70.0,28457.0,352.0,0.97412604,0.20557494,0.5175439,0.20557491,5.1169353,0.22868985,29.722827131096,-2.08349139262596
148,0,98.0,85.0,72.0,28457.0,352.0,0.97412604,0.20557494,0.5175439,0.20557491,5.1169353,0.22868985,29.722813263025397,-2.0835154043980024
149,0,87.0,77.0,73.0,28457.0,352.0,0.68748343,0.29042172,0.8185755,0.29042172,13.673469,0.24434718,29.723389120955986,-2.0838852168728925
150,0,96.0,84.0,78.0,28457.0,352.0,0.68748343,0.29042172,0.8185755,0.29042172,13.673469,0.24434718,29.723426830250034,-2.083860164129505
151,0,98.0,88.0,77.0,28457.0,352.0,0.68748343,0.29042172,0.8185755,0.29042172,13.673469,0.24434718,29.723373192998388,-2.0838662543782234
152,0,77.0,67.0,63.0,28457.0,352.0,0.68748343,0.29042172,0.8185755,0.29042172,-16.459106,0.32229298,29.723370286520613,-2.0839092381894306
153,0,100.0,87.0,78.0,28457.0,352.0,0.68748343,0.29042172,0.8185755,0.29042172,-16.459106,0.32229298,29.723411054335678,-2.083930156425595
154,0,93.0,79.0,68.0,28457.0,352.0,0.8016226,0.26168072,0.70885515,0.2616807,4.2808022,0.25964546,29.722931407939804,-2.0839232680970863
155,0,72.0,63.0,55.0,28457.0,352.0,0.91444296,0.2155158,0.54944587,0.2155158,-22.357819,0.33499023,29.722824515667533,-2.0838234070450423
156,0,108.0,92.0,77.0,28457.0,352.0,0.91444296,0.2155158,0.54944587,0.2155158,5.255732,0.30141604,29.72282198045991,-2.083759966729407
157,0,106.0,91.0,77.0,28457.0,352.0,0.91444296,0.2155158,0.54944587,0.2155158,3.88056,0.26606134,29.722804881131143,-2.083689230926932
158,0,104.0,90.0,78.0,28457.0,352.0,0.7943873,0.25905198,0.6992446,0.25905195,-5.2241774,0.3498005,29.723258972207176,-2.083995904516882
159,0,100.0,84.0,71.0,28457.0,352.0,0.7943873,0.25905198,0.6992446,0.25905195,5.590909,0.26013395,29.723159401845738,-2.083922871382185
160,0,102.0,87.0,77.0,28457.0,352.0,0.64992946,0.30067876,0.8599161,0.30067876,-8.634476,0.31230047,29.723130539393587,-2.084064452668306
161,0,87.0,76.0,67.0,28457.0,352.0,0.68748343,0.29042172,0.8185755,0.29042172,-16.459106,0.32229298,29.72335594859253,-2.0839713333209295
162,0,84.0,79.0,69.0,28457.0,352.0,0.77157503,0.26272255,0.71268296,0.26272252,-3.9424057,0.30737135,29.72291395239092,-2.0842958389754136
163,0,87.0,78.0,73.0,28457.0,352.0,0.77157503,0.26272255,0.71268296,0.26272252,-3.9424057,0.30737135,29.722908907774883,-2.0842508709177303
164,0,96.0,83.0,76.0,28457.0,352.0,0.77157503,0.26272255,0.71268296,0.26272252,-3.4578834,0.31898785,29.72293466721061,-2.0842098462923113
165,0,97.0,86.0,72.0,28457.0,352.0,0.7527554,0.26084507,0.70579267,0.26084507,-3.4578834,0.31898785,29.722939576071017,-2.0841758543483566
166,0,96.0,86.0,76.0,28457.0,352.0,0.7480091,0.26977247,0.7388724,0.26977247,-12.602378,0.3445287,29.72287243937387,-2.084419849200863
167,0,84.0,77.0,68.0,28457.0,352.0,0.7480091,0.26977247,0.7388724,0.26977247,-4.15134,0.31102362,29.722807066192306,-2.084533906106388
168,0,83.0,74.0,62.0,28457.0,352.0,0.7189293,0.27895197,0.7737403,0.27895197,-15.540958,0.3557403,29.722702875074305,-2.0846060512894775
169,0,83.0,71.0,64.0,28457.0,352.0,0.7189293,0.27895197,0.7737403,0.27895197,-13.822222,0.33779868,29.722581853590107,-2.084712209180578
170,0,98.0,88.0,77.0,28457.0,352.0,0.7628239,0.27943167,0.77558684,0.27943167,-13.822222,0.33779868,29.722551064986142,-2.084717260192069
171,0,99.0,86.0,77.0,28457.0,352.0,0.8337531,0.25197098,0.67369306,0.25197098,7.768526,0.3156292,29.723180209210323,-2.085223151641482
172,0,93.0,85.0,69.0,28457.0,352.0,0.8337531,0.25197098,0.67369306,0.25197098,9.571559,0.3448276,29.72317837286916,-2.0852647346810365
173,0,96.0,89.0,77.0,28457.0,352.0,0.9190767,0.20975767,0.53086925,0.20975766,9.571559,0.3448276,29.723181595569855,-2.085289676432571
174,0,98.0,91.0,83.0,28457.0,352.0,0.8985742,0.21272428,0.5404061,0.21272431,7.2698836,0.2829073,29.723297279320732,-2.0852690054342324
175,0,91.0,82.0,76.0,28457.0,352.0,0.8985742,0.21272428,0.5404061,0.21272431,22.199593,0.36381844,29.723351773729753,-2.0851601645988294
176,0,95.0,87.0,80.0,28457.0,352.0,0.8985742,0.21272428,0.5404061,0.21272431,20.220184,0.36345646,29.723353022735672,-2.085147368836815
177,0,83.0,72.0,63.0,28457.0,352.0,0.8337531,0.25197098,0.67369306,0.25197098,14.620494,0.2749331,29.723159835577494,-2.085207195355175
178,0,90.0,78.0,67.0,28457.0,352.0,0.83015513,0.24837326,0.6608952,0.24837327,28.942652,0.28834137,29.723039697918004,-2.085226595368006
179,0,105.0,90.0,78.0,28457.0,352.0,0.83015513,0.24837326,0.6608952,0.24837327,28.942652,0.28834137,29.72299836310629,-2.0852228284451844
180,0,100.0,87.0,78.0,28457.0,352.0,0.83015513,0.24837326,0.6608952,0.24837327,-56.116753,0.37840152,29.72294877825986,-2.085228672207913
181,0,104.0,89.0,78.0,28457.0,352.0,0.83015513,0.24837326,0.6608952,0.24837327,-56.116753,0.37840152,29.722960206080167,-2.08521841707689
182,0,82.0,79.0,66.0,28457.0,352.0,0.9190767,0.20975767,0.53086925,0.20975766,3.531856,0.29577464,29.723157182629897,-2.085452872674254
183,0,104.0,94.0,78.0,28457.0,352.0,0.9190767,0.20975767,0.53086925,0.20975766,7.2812724,0.331359,29.723173979820878,-2.085347914666559
184,0,80.0,75.0,65.0,28453.0,347.0,0.9672949,0.17085835,0.4121331,0.17085835,7.580214,0.29251936,29.723133191837082,-2.0856066453742237
185,0,88.0,79.0,63.0,28453.0,347.0,0.91283894,0.19116676,0.47269762,0.19116677,5.02798,0.30176324,29.723130963912126,-2.0857213388090283
186,0,96.0,84.0,71.0,28453.0,347.0,0.91283894,0.19116676,0.47269762,0.19116677,11.313074,0.33755347,29.723150535735922,-2.0858189117572454
187,0,81.0,73.0,61.0,28453.0,347.0,0.82024246,0.2509067,0.66989434,0.2509067,18.574661,0.29532373,29.723157959377794,-2.0859043050949446
188,0,86.0,74.0,63.0,28453.0,347.0,0.7158782,0.28713912,0.8055965,0.28713912,13.333334,0.3036723,29.723169848062174,-2.086029801994317
189,0,92.0,81.0,68.0,28453.0,347.0,0.7158782,0.28713912,0.8055965,0.28713912,-8.491717,0.35431066,29.72317541591878,-2.0860943042641775
190,0,80.0,74.0,63.0,28453.0,347.0,0.81929874,0.23272994,0.60664415,0.23272996,-3.4118211,0.28422737,29.723010577722864,-2.086237342450413
191,0,88.0,80.0,68.0,28453.0,347.0,0.81929874,0.23272994,0.60664415,0.23272996,14.990774,0.285338,29.722943938467466,-2.0863609925520694
192,0,89.0,83.0,68.0,28453.0,347.0,0.8569161,0.26307,0.71396196,0.26307,-8.429514,0.36485282,29.72286612714701,-2.0863350493029182
193,0,94.0,85.0,71.0,28453.0,347.0,0.8569161,0.26307,0.71396196,0.26307,-39.63964,0.31666067,29.72279924839472,-2.0863200668831055
194,0,92.0,83.0,69.0,28453.0,347.0,0.9536199,0.20682594,0.52151465,0.20682594,9.648829,0.30078194,29.722748596400322,-2.086219954443509
195,0,108.0,92.0,76.0,28453.0,347.0,1.0619916,0.18773948,0.46226418,0.18773946,3.9080458,0.21617803,29.722703375276442,-2.0861047345217827
196,0,93.0,83.0,68.0,28453.0,347.0,0.9536199,0.20682594,0.52151465,0.20682594,277.82608,0.23852183,29.72263142231681,-2.086312123841724
197,0,88.0,82.0,71.0,28453.0,347.0,0.9536199,0.20682594,0.52151465,0.20682594,-39.63964,0.31666067,29.722728216721293,-2.086269403918883
198,0,91.0,79.0,70.0,28453.0,347.0,0.866127,0.21093306,0.53463924,0.21093309,-4.5958796,0.23349437,29.723038171705703,-2.086415733204517
199,0,83.0,75.0,65.0,28453.0,347.0,0.866127,0.21093306,0.53463924,0.21093309,-10.187008,0.20597015,29.72306835665472,-2.086514507645641
200,0,83.0,73.0,63.0,28453.0,347.0,0.86027557,0.20945255,0.52989244,0.20945257,14.482353,0.23056751,29.723427804320796,-2.0868789942572867
201,0,76.0,69.0,56.0,28453.0,347.0,0.86027557,0.20945255,0.52989244,0.20945257,14.482353,0.23056751,29.723382832697837,-2.0869092704469008
202,0,81.0,73.0,60.0,28453.0,347.0,0.7340228,0.2826531,0.78805125,0.28265306,5.5590386,0.19962476,29.723313313410554,-2.086945079354483
203,0,76.0,72.0,60.0,28453.0,347.0,0.91316026,0.18493637,0.45379615,0.18493634,5.5590386,0.19962476,29.723286032153542,-2.086947871414592
204,0,90.0,80.0,68.0,28453.0,347.0,0.91316026,0.18493637,0.45379615,0.18493634,7.784522,0.19520548,29.723283433269472,-2.087023369587971
205,0,91.0,82.0,68.0,28453.0,347.0,0.7340228,0.2826531,0.78805125,0.28265306,-9.945055,0.24445301,29.723384402745744,-2.0870286835561096
206,0,85.0,82.0,67.0,28453.0,347.0,0.7340228,0.2826531,0.78805125,0.28265306,-9.282531,0.37511256,29.723438931599564,-2.0870025097394196
207,0,76.0,73.0,57.0,28453.0,347.0,0.92537755,0.18866597,0.46507597,0.18866596,6.7841077,0.17589892,29.722967190024946,-2.0871872606090855
208,0,83.0,72.0,60.0,28453.0,347.0,0.92537755,0.18866597,0.46507597,0.18866596,18.133333,0.20787162,29.722975278840124,-2.0871309698945715
209,0,71.0,62.0,56.0,28453.0,347.0,0.9882726,0.14936246,0.3511777,0.14936247,8.7979965,0.20091498,29.722990128386844,-2.0870389796339923
210,1,52.0,57.0,56.0,28453.0,347.0,0.85858864,0.25506353,0.68479264,0.2550635,-5.7818933,0.36759484,29.722786908075328,-2.0858381322090565
211,1,60.0,64.0,55.0,28453.0,347.0,0.7150089,0.30568406,0.8805331,0.30568406,-11.42515,0.3460283,29.7228398660421,-2.0856428728573646
212,1,45.0,55.0,51.0,28457.0,352.0,0.67399454,0.32177645,0.9488802,0.32177645,-11.7722225,0.37312907,29.722707268595414,-2.085394319537625
213,1,54.0,55.0,51.0,28457.0,352.0,0.67399454,0.32177645,0.9488802,0.32177645,-12.353301,0.3592889,29.72260485196171,-2.0853408798761475
214,1,53.0,60.0,53.0,28457.0,352.0,0.6381248,0.34394082,1.0485055,0.34394085,-9.390946,0.39936996,29.722634420373012,-2.0851799763038343
215,1,30.0,34.0,41.0,28457.0,352.0,0.6646357,0.3062284,0.88279307,0.30622837,-10.777468,0.40281886,29.722777108221607,-2.0850982291821625
216,1,41.0,43.0,40.0,28457.0,352.0,0.6753247,0.33134234,0.9910673,0.33134234,-18.8257,0.42890796,29.72283505324874,-2.085323321566447
217,1,60.0,62.0,51.0,28453.0,347.0,0.7150089,0.30568406,0.8805331,0.30568406,-11.42515,0.3460283,29.722871783608795,-2.085608502219516
218,1,54.0,58.0,49.0,28457.0,352.0,0.7109995,0.30144528,0.86305416,0.30144528,-9.155112,0.38024113,29.722709644515415,-2.0855358645854505
219,1,72.0,70.0,64.0,28457.0,352.0,0.8059329,0.26739284,0.72997606,0.26739284,-19.93083,0.3556692,29.722566742671557,-2.085493219558698
220,1,53.0,52.0,51.0,28453.0,347.0,0.9313528,0.2188434,0.5603061,0.21884339,-8.503688,0.29988852,29.72256708946251,-2.0856948204275323
221,1,53.0,55.0,48.0,28453.0,347.0,0.7109995,0.30144528,0.86305416,0.30144528,-8.321799,0.35458902,29.72271832650713,-2.0856259269610855
222,1,47.0,50.0,45.0,28453.0,347.0,0.96310395,0.21206743,0.53828824,0.21206744,-5.1911025,0.31982243,29.722705897095675,-2.085836128818387
223,1,50.0,49.0,51.0,28453.0,347.0,0.85858864,0.25506353,0.68479264,0.2550635,-6.4108906,0.29781526,29.722761518850906,-2.0859497003735625
224,1,58.0,62.0,56.0,28453.0,347.0,0.82024246,0.2509067,0.66989434,0.2509067,13.333334,0.3036723,29.72318791578168,-2.0859746940189146
225,1,54.0,54.0,49.0,28453.0,347.0,0.82983136,0.25040546,0.66810906,0.25040546,14.54918,0.31091258,29.723025790522072,-2.085910636129764
226,1,68.0,65.0,57.0,28453.0,347.0,0.82983136,0.25040546,0.66810906,0.25040546,-21.216217,0.40126085,29.723002205307562,-2.0858313229651584
227,1,57.0,59.0,54.0,28453.0,347.0,0.77725005,0.27064803,0.7421603,0.27064803,-13.741419,0.41116056,29.722980813469153,-2.0857884664014357
228,1,55.0,59.0,52.0,28453.0,347.0,0.77725005,0.27064803,0.7421603,0.27064803,-44.857143,0.37611225,29.722989170759913,-2.0856897965149077
229,1,106.0,87.0,75.0,28453.0,347.0,0.95041555,0.16630453,0.3989575,0.16630453,3.1067963,0.20586133,29.72334097055641,-2.085723498875041
230,1,111.0,92.0,78.0,28453.0,347.0,0.91283894,0.19116676,0.47269762,0.19116677,3.1067963,0.20586133,29.72327061539113,-2.085719331579295
231,1,107.0,91.0,76.0,28453.0,347.0,0.91283894,0.19116676,0.47269762,0.19116677,1.8323587,0.19488597,29.723210877296875,-2.08569155487063
232,1,105.0,91.0,76.0,28453.0,347.0,0.91283894,0.19116676,0.47269762,0.19116677,2.7743068,0.2413793,29.723213157343736,-2.0857773385217713
233,1,103.0,90.0,73.0,28453.0,347.0,0.82024246,0.2509067,0.66989434,0.2509067,6.3408036,0.28288227,29.723279341712903,-2.085835130116172
234,1,111.0,92.0,81.0,28453.0,347.0,0.80408686,0.23912011,0.62853575,0.23912011,3.0831409,0.23261893,29.723362510023605,-2.0858521427763583
235,1,105.0,91.0,75.0,28453.0,347.0,0.80408686,0.23912011,0.62853575,0.23912011,67.536766,0.3218854,29.723386017740207,-2.085886416873461
236,1,84.0,80.0,67.0,28453.0,347.0,0.80408686,0.23912011,0.62853575,0.23912011,-12.27104,0.35253334,29.723347812637424,-2.085982994259546
237,1,93.0,81.0,71.0,28453.0,347.0,0.9121804,0.20036101,0.5011287,0.20036101,50.471695,0.20688322,29.722990765197228,-2.086616302032169
238,1,96.0,82.0,69.0,28453.0,347.0,1.0011821,0.17765792,0.43207788,0.1776579,-15.981941,0.2671698,29.722769183995563,-2.0866874626505982
239,1,97.0,84.0,73.0,28453.0,347.0,0.9407232,0.18614873,0.45745146,0.1861487,-2331.6667,0.25979573,29.72285910879683,-2.0869146437005024
240,1,81.0,75.0,62.0,28453.0,347.0,0.9966144,0.16264091,0.3884616,0.1626409,-10.359196,0.27176782,29.722739730218365,-2.0869148517009637
241,1,80.0,78.0,65.0,28453.0,347.0,0.9360891,0.18622848,0.45769227,0.18622848,4.5510836,0.17040186,29.722716234749456,-2.0871016563329716
242,1,98.0,89.0,76.0,28453.0,347.0,0.9966144,0.16264091,0.3884616,0.1626409,13.343373,0.17304687,29.7226077754677,-2.08707485920746
243,1,97.0,87.0,77.0,28453.0,347.0,0.9360891,0.18622848,0.45769227,0.18622848,7.282913,0.19600452,29.72259113546519,-2.087147414157319
244,1,91.0,82.0,73.0,28453.0,347.0,0.9360891,0.18622848,0.45769227,0.18622848,4.706731,0.18545179,29.722691736194655,-2.0871539858436816
245,1,94.0,84.0,70.0,28453.0,347.0,0.9360891,0.18622848,0.45769227,0.18622848,7.282913,0.19600452,29.722605192016605,-2.087197427197474
246,1,90.0,81.0,68.0,28453.0,347.0,0.8942279,0.19817448,0.49430823,0.19817448,7.282913,0.19600452,29.72253868259945,-2.0871924833042392
247,1,89.0,80.0,65.0,28453.0,347.0,0.8942279,0.19817448,0.49430823,0.19817448,7.282913,0.19600452,29.72256439149227,-2.087194124801146
248,1,98.0,82.0,73.0,28453.0,347.0,0.9360891,0.18622848,0.45769227,0.18622848,-28.886719,0.27434614,29.722584037896745,-2.0872446901994346
249,1,100.0,87.0,75.0,28453.0,347.0,0.9360891,0.18622848,0.45769227,0.18622848,47.24832,0.25949132,29.72263711431679,-2.0872372886367754
250,1,92.0,81.0,71.0,28453.0,347.0,0.9360891,0.18622848,0.45769227,0.18622848,5.813053,0.19789118,29.72274045818964,-2.0872140580357583
251,1,92.0,82.0,71.0,28453.0,347.0,0.93645775,0.18784156,0.46257365,0.18784153,5.813053,0.19789118,29.722781778698828,-2.087194870196463
252,1,90.0,77.0,73.0,28453.0,347.0,0.93645775,0.18784156,0.46257365,0.18784153,5.813053,0.19789118,29.72279347659438,-2.0871734855871384
253,1,87.0,83.0,74.0,28453.0,347.0,0.93645775,0.18784156,0.46257365,0.18784153,12.219513,0.19217491,29.72280401925473,-2.0871296145716
254,1,86.0,78.0,68.0,28453.0,347.0,0.93645775,0.18784156,0.46257365,0.18784153,18.133333,0.20787162,29.722904043833434,-2.087126066782774
255,1,90.0,79.0,69.0,28453.0,347.0,0.93645775,0.18784156,0.46257365,0.18784153,6.7841077,0.17589892,29.722911922723338,-2.0871580998387746
256,1,100.0,86.0,74.0,28453.0,347.0,0.9407232,0.18614873,0.45745146,0.1861487,18.133333,0.20787162,29.722904540593095,-2.087090083545047
257,1,98.0,86.0,74.0,28453.0,347.0,0.9882726,0.14936246,0.3511777,0.14936247,4.1529303,0.17325692,29.723086095510457,-2.0870520985028724
258,1,97.0,83.0,73.0,28453.0,347.0,0.91316026,0.18493637,0.45379615,0.18493634,6.0179257,0.18035303,29.72314303535912,-2.0870165799112628
259,1,90.0,78.0,71.0,28453.0,347.0,0.91316026,0.18493637,0.45379615,0.18493634,4.8857737,0.1794774,29.723189302843167,-2.086949595238213
260,1,99.0,86.0,79.0,28453.0,347.0,0.9882726,0.14936246,0.3511777,0.14936247,8.7979965,0.20091498,29.723051402010952,-2.087025734960822
261,1,99.0,86.0,73.0,28453.0,347.0,0.92537755,0.18866597,0.46507597,0.18866596,5.800562,0.1607004,29.723054322287002,-2.087098817898238
262,1,95.0,82.0,75.0,28453.0,347.0,0.7854218,0.26245043,0.7116822,0.26245046,4.1529303,0.17325692,29.723138702319403,-2.0870969845567235
263,1,98.0,84.0,71.0,28453.0,347.0,0.92537755,0.18866597,0.46507597,0.18866596,5.65508,0.16660102,29.72306011832448,-2.0872191228501604
264,1,101.0,84.0,74.0,28453.0,347.0,0.92537755,0.18866597,0.46507597,0.18866596,11.789915,0.25653684,29.722996447969546,-2.087240598033448
265,1,99.0,84.0,71.0,28453.0,347.0,0.93645775,0.18784156,0.46257365,0.18784153,6.7991166,0.22070943,29.722913195017714,-2.0872480521955628
266,1,99.0,83.0,71.0,28453.0,347.0,0.93645775,0.18784156,0.46257365,0.18784153,5.1530113,0.19594595,29.72288857160347,-2.087227855078794
267,1,84.0,77.0,63.0,28453.0,347.0,0.84325945,0.27498016,0.75854516,0.27498016,11.629213,0.26094005,29.722765159040264,-2.087279231863327
268,1,102.0,87.0,73.0,28453.0,347.0,0.93645775,0.18784156,0.46257365,0.18784153,11.629213,0.26094005,29.722782984200673,-2.087246030719774
269,1,94.0,80.0,68.0,28453.0,347.0,0.9360891,0.18622848,0.45769227,0.18622848,11.629213,0.26094005,29.722726019159197,-2.0872669321158273
270,1,99.0,84.0,75.0,28453.0,347.0,0.83083105,0.2629084,0.713367,0.2629084,47.24832,0.25949132,29.72265843394762,-2.087286164821836
271,1,96.0,83.0,75.0,28453.0,347.0,0.83083105,0.2629084,0.713367,0.2629084,-28.886719,0.27434614,29.72262379553353,-2.0872912849638436
272,1,92.0,77.0,65.0,28453.0,347.0,0.8492912,0.2830249,0.78949714,0.28302488,-8.0485525,0.31949592,29.723092647809494,-2.0872876574027734
273,1,100.0,85.0,74.0,28453.0,347.0,0.7854218,0.26245043,0.7116822,0.26245046,-8.0485525,0.31949592,29.723135632741005,-2.0872611575831486
274,1,99.0,85.0,73.0,28453.0,347.0,0.7854218,0.26245043,0.7116822,0.26245046,-8.0485525,0.31949592,29.72315349757933,-2.0872510068871195
275,1,105.0,88.0,74.0,28453.0,347.0,0.7854218,0.26245043,0.7116822,0.26245046,4865.0,0.19164862,29.723154481400716,-2.0871734185660262
276,1,105.0,87.0,76.0,28453.0,347.0,0.7854218,0.26245043,0.7116822,0.26245046,-26.902985,0.27105263,29.723203629477098,-2.087156466374819
277,1,102.0,87.0,77.0,28453.0,347.0,0.7854218,0.26245043,0.7116822,0.26245046,-26.902985,0.27105263,29.723237133028682,-2.087141228644905
278,1,107.0,90.0,78.0,28453.0,347.0,0.7854218,0.26245043,0.7116822,0.26245046,-7.787286,0.35109314,29.723257320722425,-2.0871816726010746
279,1,100.0,84.0,74.0,28453.0,347.0,0.92537755,0.18866597,0.46507597,0.18866596,11.789915,0.25653684,29.723047353498554,-2.087270869806516
280,1,50.0,59.0,51.0,28453.0,347.0,0.77058995,0.2606431,0.70505345,0.26064306,-3.16839,0.33913043,29.723193309779234,-2.086680284885745
281,1,43.0,48.0,43.0,28453.0,347.0,0.77058995,0.2606431,0.70505345,0.26064306,-3.3649998,0.2722492,29.723149642264328,-2.0866348220482926
282,1,50.0,56.0,47.0,28453.0,347.0,0.77058995,0.2606431,0.70505345,0.26064306,-4.3000436,0.37419355,29.72320657339419,-2.086594242807609
283,1,45.0,52.0,53.0,28453.0,347.0,0.86491936,0.20597428,0.51881015,0.2059743,-5.385935,0.35533762,29.723344541039875,-2.0865574579567245
284,1,52.0,56.0,49.0,28453.0,347.0,0.86491936,0.20597428,0.51881015,0.2059743,-28.851852,0.28883946,29.72338215678469,-2.086658591609744
285,1,58.0,62.0,63.0,28453.0,347.0,0.86027557,0.20945255,0.52989244,0.20945257,-7.061281,0.28899866,29.723318621901814,-2.086758215228227
286,1,49.0,60.0,53.0,28453.0,347.0,0.93614495,0.18389593,0.45066786,0.18389592,-5.142762,0.3007183,29.72320853987313,-2.08676290473157
287,1,54.0,59.0,53.0,28453.0,347.0,0.9121804,0.20036101,0.5011287,0.20036101,-63.514854,0.24480061,29.723110626223214,-2.0866939229048733
288,1,43.0,50.0,49.0,28453.0,347.0,0.77058995,0.2606431,0.70505345,0.26064306,-4.13525,0.34190533,29.723259194617416,-2.086647000017881
289,1,63.0,64.0,57.0,28453.0,347.0,0.61194026,0.32625514,0.96848285,0.32625517,-3.8903008,0.358719,29.72328080967754,-2.086542951760588
290,1,50.0,61.0,51.0,28453.0,347.0,0.72367704,0.26697773,0.72843003,0.2669777,-4.7475457,0.38198233,29.72336288901859,-2.086502890803673
291,1,49.0,51.0,51.0,28453.0,347.0,0.61194026,0.32625514,0.96848285,0.32625517,-4.047195,0.3525989,29.723297481604938,-2.0864889496231163
292,1,42.0,50.0,46.0,28453.0,347.0,0.61194026,0.32625514,0.96848285,0.32625517,-3.9635792,0.34319642,29.72313150935564,-2.0864892387917924
293,1,51.0,57.0,53.0,28453.0,347.0,0.61194026,0.32625514,0.96848285,0.32625517,-3.496287,0.33385858,29.72313325128656,-2.0865274665119053
294,1,52.0,60.0,50.0,28453.0,347.0,0.72367704,0.26697773,0.72843003,0.2669777,-4.7475457,0.38198233,29.72341205262719,-2.0864954960697095
295,1,60.0,67.0,58.0,28453.0,347.0,0.96235496,0.2025187,0.5078958,0.20251872,-6.4346814,0.31220526,29.722783820574712,-2.086392896232273
296,1,49.0,60.0,51.0,28453.0,347.0,0.96235496,0.2025187,0.5078958,0.20251872,-14.589844,0.27473336,29.722816203341754,-2.086436763859763
297,1,73.0,70.0,52.0,28453.0,347.0,0.91761684,0.21678805,0.5535872,0.21678807,47.684563,0.2616461,29.72275684508598,-2.0864465304570703
298,1,57.0,64.0,57.0,28453.0,347.0,0.96235496,0.2025187,0.5078958,0.20251872,-8.429514,0.36485282,29.722819631605546,-2.086398983488205
299,1,46.0,56.0,53.0,28453.0,347.0,0.96235496,0.2025187,0.5078958,0.20251872,-14.589844,0.27473336,29.7228346126835,-2.0864788981418796
300,1,54.0,55.0,51.0,28453.0,347.0,0.96235496,0.2025187,0.5078958,0.20251872,47.684563,0.2616461,29.722788335105978,-2.086478978757629
301,1,71.0,66.0,59.0,28453.0,347.0,1.0011821,0.17765792,0.43207788,0.1776579,3.5998735,0.20803653,29.722902002944323,-2.086569263077786
302,1,76.0,72.0,66.0,28453.0,347.0,1.0011821,0.17765792,0.43207788,0.1776579,6.208556,0.21345836,29.72289772124847,-2.08661846400789
303,1,71.0,69.0,62.0,28453.0,347.0,1.0011821,0.17765792,0.43207788,0.1776579,-23.29114,0.2717873,29.722889921474934,-2.08665273843261
304,1,61.0,61.0,53.0,28453.0,347.0,1.0011821,0.17765792,0.43207788,0.1776579,-53.007812,0.2529357,29.722864672528953,-2.0866949487707562
305,1,59.0,58.0,50.0,28453.0,347.0,0.93707097,0.2001373,0.50042915,0.20013732,-8.001165,0.26277512,29.722761733693467,-2.086750471222039
306,1,79.0,72.0,59.0,28453.0,347.0,0.93179804,0.20448078,0.51408136,0.2044808,-8.001165,0.26277512,29.722728512592695,-2.086726810751033
307,1,61.0,52.0,43.0,28453.0,347.0,0.93990666,0.2032292,0.5101322,0.2032292,-64.270836,0.23212942,29.722697188883295,-2.086790993245258
308,1,84.0,76.0,67.0,28453.0,347.0,0.93990666,0.2032292,0.5101322,0.2032292,-64.270836,0.23212942,29.722644839557404,-2.086814802796984
309,1,81.0,73.0,65.0,28453.0,347.0,0.93990666,0.2032292,0.5101322,0.2032292,-8.062731,0.25139022,29.722616884235883,-2.0868069459854564
